Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
65104	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	4	0	0	0	0	0	0	0	0
65105	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	5	0	0	0	0	0	0	0	0
65106	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	6	0	0	0	0	0	0	0	0
65107	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	7	0	0	0	0	0	0	0	0
65108	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	8	0	0	0	0	0	0	0	0
65109	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	9	0	0	0	0	0	0	0	0
65120	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	10	0	0	0	0	0	0	0	0
65121	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	11	0	0	0	0	0	0	0	0
65122	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	12	0	0	0	0	0	0	0	0
65123	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	13	0	0	0	0	0	0	0	0
65124	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	14	0	0	0	0	0	0	0	0
65125	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	15	0	0	0	0	0	0	0	0
65126	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	16	0	0	0	0	0	0	0	0
65127	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	17	0	0	0	0	0	0	0	0
65128	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	18	0	0	0	0	0	0	0	0
65129	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	19	0	0	0	0	0	0	0	0
65130	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	20	0	0	0	0	0	0	0	0
65131	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	21	0	0	0	0	0	0	0	0
65132	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	22	0	0	0	0	0	0	0	0
65133	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	23	0	0	0	0	0	0	0	0
65134	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	24	0	0	0	0	0	0	0	0
65135	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	25	0	0	0	0	0	0	0	0
65136	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	26	0	0	0	0	0	0	0	0
65137	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	27	0	0	0	0	0	0	0	0
65138	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	28	0	0	0	0	0	0	0	0
65139	SHINING_ARMOR	ITEM_SHINING	SHINING_ARMOR	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	30	APPLY_CRITICAL_PCT	10	APPLY_PENETRATE_PCT	10	29	0	0	0	0	0	0	0	0
65000	SHINING_WEAPON	ITEM_SHINING	SHINING_WEAPON	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	10	APPLY_CRITICAL_PCT	10	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
65001	SHINING_WEAPON	ITEM_SHINING	SHINING_WEAPON	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	10	APPLY_CRITICAL_PCT	10	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
65002	SHINING_WEAPON	ITEM_SHINING	SHINING_WEAPON	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	10	APPLY_CRITICAL_PCT	10	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	2	0	0	0	0	0	0	0	0
65003	SHINING_WEAPON	ITEM_SHINING	SHINING_WEAPON	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	10	APPLY_CRITICAL_PCT	10	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	3	0	0	0	0	0	0	0	0
65004	SHINING_WEAPON	ITEM_SHINING	SHINING_WEAPON	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	10	APPLY_CRITICAL_PCT	10	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	4	0	0	0	0	0	0	0	0
65005	SHINING_WEAPON	ITEM_SHINING	SHINING_WEAPON	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	10	APPLY_CRITICAL_PCT	10	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	5	0	0	0	0	0	0	0	0
65006	SHINING_WEAPON	ITEM_SHINING	SHINING_WEAPON	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	10	APPLY_CRITICAL_PCT	10	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	6	0	0	0	0	0	0	0	0
65007	SHINING_WEAPON	ITEM_SHINING	SHINING_WEAPON	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	10	APPLY_CRITICAL_PCT	10	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	7	0	0	0	0	0	0	0	0
65008	SHINING_WEAPON	ITEM_SHINING	SHINING_WEAPON	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	10	APPLY_CRITICAL_PCT	10	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	8	0	0	0	0	0	0	0	0
65009	SHINING_WEAPON	ITEM_SHINING	SHINING_WEAPON	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	10	APPLY_CRITICAL_PCT	10	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	9	0	0	0	0	0	0	0	0
85004	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	100	0	0
85008	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	100	0	0
85014	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	100	0	0
85018	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	100	0	0
85024	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	100	0	0
85001	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85002	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
85003	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	100	0	0
85005	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85006	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
85007	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	100	0	0
85011	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85012	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
85013	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	100	0	0
85015	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85016	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
85017	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	100	0	0
85021	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85022	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
85023	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	100	0	0
85030	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85031	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
85032	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	100	0	0
85033	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	100	0	0
85034	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85035	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
85036	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	100	0	0
85037	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	100	0	0
85038	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85039	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
85040	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	100	0	0
85041	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	100	0	0
85042	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85043	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
85044	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	100	0	0
85045	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	100	0	0
85046	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85047	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
85048	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	100	0	0
85049	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	100	0	0
85050	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	100	0	0
85051	wing	ITEM_COSTUME	COSTUME_ACCE	1	ANTI_DROP | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	100	0	0
